intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids
chr1:2595765-2596066	chr1	2595765	2596066	chr1:2527204-2527505	chr1	2527204	2527505	PEX10|chr1:2595765-2596066	PEX10|chr1:2527204-2527505	PEX10	ENSG00000157911	WTC11	1.006527115035153	0.00938603783285424	0.6527115035152681	0.023959661254137506	0.03434232814633751	2.3959661254137505	0.9595661789770434	1.0534880510932625	-0.05792492533396727	0.07669700099967576	-4.043382102295683	5.348805109326219	0.7	0.9557217030114226	FALSE	182118	183344.5	chr1	2413796	2413797	distal	NA	NA	MMEL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.08	0.17	0.57	0.86	0.99	1	1	NA	NA	chr1:2527204-2527505	enh	WTC11_Random_Screen_Crop_732,WTC11_Random_Screen_Crop_733,WTC11_Random_Screen_Crop_734,WTC11_Random_Screen_Crop_735,WTC11_Random_Screen_Crop_736,WTC11_Random_Screen_Crop_737,WTC11_Random_Screen_Crop_738,WTC11_Random_Screen_Crop_739,WTC11_Random_Screen_Crop_740,WTC11_Random_Screen_Crop_741,WTC11_Random_Screen_Crop_742,WTC11_Random_Screen_Crop_743,WTC11_Random_Screen_Crop_744,WTC11_Random_Screen_Crop_745,WTC11_Random_Screen_Crop_746
chr1:2595765-2596066	chr1	2595765	2596066	chr1:2527204-2527505	chr1	2527204	2527505	RER1|chr1:2595765-2596066	RER1|chr1:2527204-2527505	RER1	ENSG00000157916	WTC11	0.9986303532905164	-0.00197733695138366	-0.13696467094787	0.026960831332738057	0.03894960486011732	2.6960831332738056	0.9457871238783498	1.051473582702683	-0.07831856247721361	0.07436388857444629	-5.421287612164528	5.147358270268789	0.96	0.9948722135007848	FALSE	204140	204141.5	chr1	2391775	2391776	distal	NA	NA	MMEL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.06	0.12	0.48	0.88	0.98	1	1	NA	NA	chr1:2527204-2527505	enh	WTC11_Random_Screen_Crop_732,WTC11_Random_Screen_Crop_733,WTC11_Random_Screen_Crop_734,WTC11_Random_Screen_Crop_735,WTC11_Random_Screen_Crop_736,WTC11_Random_Screen_Crop_737,WTC11_Random_Screen_Crop_738,WTC11_Random_Screen_Crop_739,WTC11_Random_Screen_Crop_740,WTC11_Random_Screen_Crop_741,WTC11_Random_Screen_Crop_742,WTC11_Random_Screen_Crop_743,WTC11_Random_Screen_Crop_744,WTC11_Random_Screen_Crop_745,WTC11_Random_Screen_Crop_746
chr1:2796890-2797191	chr1	2796890	2797191	chr1:2713455-2713756	chr1	2713455	2713756	PEX10|chr1:2796890-2797191	PEX10|chr1:2713455-2713756	PEX10	ENSG00000157911	WTC11	0.9812788364720854	-0.02726494943625216	-1.872116352791519	0.023013703679361706	0.033835190301332585	2.301370367936171	0.9361719772605364	1.0263856956836344	-0.09358192242686403	0.039052023554359716	-6.382802273946414	2.6385695683633763	0.448	0.8823103654883163	FALSE	368369	384469.5	chr1	2413796	2413797	distal	NA	NA	TTC34	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.07	0.25	0.6	0.95	0.98	1	1	NA	NA	chr1:2713455-2713756	enh	WTC11_Random_Screen_Crop_972,WTC11_Random_Screen_Crop_973,WTC11_Random_Screen_Crop_974,WTC11_Random_Screen_Crop_975,WTC11_Random_Screen_Crop_976,WTC11_Random_Screen_Crop_977,WTC11_Random_Screen_Crop_978,WTC11_Random_Screen_Crop_979,WTC11_Random_Screen_Crop_980,WTC11_Random_Screen_Crop_981,WTC11_Random_Screen_Crop_982,WTC11_Random_Screen_Crop_983,WTC11_Random_Screen_Crop_984,WTC11_Random_Screen_Crop_985,WTC11_Random_Screen_Crop_986
chr1:2796890-2797191	chr1	2796890	2797191	chr1:2713455-2713756	chr1	2713455	2713756	RER1|chr1:2796890-2797191	RER1|chr1:2713455-2713756	RER1	ENSG00000157916	WTC11	1.0446625802383918	0.06303703568027817	4.466258023839709	0.028067980684014386	0.03876231168474911	2.8067980684014384	0.9896493380977236	1.09967582237906	-0.012937095221830092	0.13901116658238644	-1.03506619022711	9.967582237906527	0.124	0.6547598393574298	FALSE	390391	405266.5	chr1	2391775	2391776	distal	NA	NA	TTC34	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.07	0.22	0.55	0.83	0.99	1	1	NA	NA	chr1:2713455-2713756	enh	WTC11_Random_Screen_Crop_972,WTC11_Random_Screen_Crop_973,WTC11_Random_Screen_Crop_974,WTC11_Random_Screen_Crop_975,WTC11_Random_Screen_Crop_976,WTC11_Random_Screen_Crop_977,WTC11_Random_Screen_Crop_978,WTC11_Random_Screen_Crop_979,WTC11_Random_Screen_Crop_980,WTC11_Random_Screen_Crop_981,WTC11_Random_Screen_Crop_982,WTC11_Random_Screen_Crop_983,WTC11_Random_Screen_Crop_984,WTC11_Random_Screen_Crop_985,WTC11_Random_Screen_Crop_986
chr1:2800358-2800659	chr1	2800358	2800659	chr1:2716923-2717224	chr1	2716923	2717224	PEX10|chr1:2800358-2800659	PEX10|chr1:2716923-2717224	PEX10	ENSG00000157911	WTC11	1.044063930804638	0.06221005465772839	4.406393080463755	0.023322834149556163	0.03222765979580278	2.3322834149556164	0.9983511758715079	1.089776685737768	-9.561585420450533e-4	0.12537626785750183	-0.16488241284925298	8.977668573776764	0.04	0.42344605475040265	FALSE	371837	387937.5	chr1	2413796	2413797	distal	NA	NA	TTC34	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.11	0.21	0.67	0.92	0.99	1	1	NA	NA	chr1:2716923-2717224	enh	WTC11_Random_Screen_Crop_987,WTC11_Random_Screen_Crop_988,WTC11_Random_Screen_Crop_989,WTC11_Random_Screen_Crop_990,WTC11_Random_Screen_Crop_991,WTC11_Random_Screen_Crop_992,WTC11_Random_Screen_Crop_993,WTC11_Random_Screen_Crop_994,WTC11_Random_Screen_Crop_995,WTC11_Random_Screen_Crop_996,WTC11_Random_Screen_Crop_997,WTC11_Random_Screen_Crop_998,WTC11_Random_Screen_Crop_999,WTC11_Random_Screen_Crop_1000,WTC11_Random_Screen_Crop_1001
chr1:2800358-2800659	chr1	2800358	2800659	chr1:2716923-2717224	chr1	2716923	2717224	RER1|chr1:2800358-2800659	RER1|chr1:2716923-2717224	RER1	ENSG00000157916	WTC11	0.9705890987583169	-0.04306743842797826	-2.941090124167955	0.0264012747584479	0.039243165017912654	2.64012747584479	0.918842600231759	1.0223355972848749	-0.11998404186308706	0.03384916500713054	-8.115739976823743	2.2335597284878332	0.284	0.8085820701602424	FALSE	393859	408734.5	chr1	2391775	2391776	distal	NA	NA	TTC34	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.09	0.08	0.18	0.5	0.81	0.98	1	1	NA	NA	chr1:2716923-2717224	enh	WTC11_Random_Screen_Crop_987,WTC11_Random_Screen_Crop_988,WTC11_Random_Screen_Crop_989,WTC11_Random_Screen_Crop_990,WTC11_Random_Screen_Crop_991,WTC11_Random_Screen_Crop_992,WTC11_Random_Screen_Crop_993,WTC11_Random_Screen_Crop_994,WTC11_Random_Screen_Crop_995,WTC11_Random_Screen_Crop_996,WTC11_Random_Screen_Crop_997,WTC11_Random_Screen_Crop_998,WTC11_Random_Screen_Crop_999,WTC11_Random_Screen_Crop_1000,WTC11_Random_Screen_Crop_1001
chr1:2801649-2801950	chr1	2801649	2801950	chr1:2718214-2718515	chr1	2718214	2718515	PEX10|chr1:2801649-2801950	PEX10|chr1:2718214-2718515	PEX10	ENSG00000157911	WTC11	1.0024961190709991	0.00359665163494687	0.24961190709986697	0.024499960042382876	0.03525796278181926	2.4499960042382876	0.9544761973879287	1.0505160407540695	-0.06550895541741888	0.07270225868731262	-4.552380261207176	5.05160407540691	0.952	0.9946675143038778	FALSE	373128	389228.5	chr1	2413796	2413797	promoter	TTC34	NA	TTC34	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.08	0.1	0.15	0.57	0.88	0.98	1	1	NA	NA	chr1:2718214-2718515	enh	WTC11_Random_Screen_Crop_1017,WTC11_Random_Screen_Crop_1018,WTC11_Random_Screen_Crop_1019,WTC11_Random_Screen_Crop_1020,WTC11_Random_Screen_Crop_1021,WTC11_Random_Screen_Crop_1022,WTC11_Random_Screen_Crop_1023,WTC11_Random_Screen_Crop_1024,WTC11_Random_Screen_Crop_1025,WTC11_Random_Screen_Crop_1026,WTC11_Random_Screen_Crop_1027,WTC11_Random_Screen_Crop_1028,WTC11_Random_Screen_Crop_1029,WTC11_Random_Screen_Crop_1030,WTC11_Random_Screen_Crop_1031
chr1:2801649-2801950	chr1	2801649	2801950	chr1:2718214-2718515	chr1	2718214	2718515	RER1|chr1:2801649-2801950	RER1|chr1:2718214-2718515	RER1	ENSG00000157916	WTC11	0.9832892876599734	-0.02431216919350509	-1.67107123400223	0.027674197125555848	0.04060394784594608	2.7674197125555846	0.929047861293884	1.0375307140260628	-0.1038959069715594	0.05527156858454923	-7.095213870611175	3.753071402606716	0.528	0.909848492791612	FALSE	395150	410025.5	chr1	2391775	2391776	promoter	TTC34	NA	TTC34	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.04	0.05	0.18	0.46	0.86	0.97	1	1	NA	NA	chr1:2718214-2718515	enh	WTC11_Random_Screen_Crop_1017,WTC11_Random_Screen_Crop_1018,WTC11_Random_Screen_Crop_1019,WTC11_Random_Screen_Crop_1020,WTC11_Random_Screen_Crop_1021,WTC11_Random_Screen_Crop_1022,WTC11_Random_Screen_Crop_1023,WTC11_Random_Screen_Crop_1024,WTC11_Random_Screen_Crop_1025,WTC11_Random_Screen_Crop_1026,WTC11_Random_Screen_Crop_1027,WTC11_Random_Screen_Crop_1028,WTC11_Random_Screen_Crop_1029,WTC11_Random_Screen_Crop_1030,WTC11_Random_Screen_Crop_1031
chr1:2803075-2803376	chr1	2803075	2803376	chr1:2719640-2719941	chr1	2719640	2719941	PEX10|chr1:2803075-2803376	PEX10|chr1:2719640-2719941	PEX10	ENSG00000157911	WTC11	0.9985105460858927	-0.00215042965630217	-0.148945391410759	0.02670426273395646	0.038583575874982186	2.670426273395646	0.946170191127338	1.0508509010444473	-0.07777423837126726	0.07347337905866291	-5.382980887266226	5.085090104444707	1	1	FALSE	374554	390654.5	chr1	2413796	2413797	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.04	0.12	0.51	0.83	0.97	1	1	NA	NA	chr1:2719640-2719941	enh	WTC11_Random_Screen_Crop_1032,WTC11_Random_Screen_Crop_1033,WTC11_Random_Screen_Crop_1034,WTC11_Random_Screen_Crop_1035,WTC11_Random_Screen_Crop_1036,WTC11_Random_Screen_Crop_1037,WTC11_Random_Screen_Crop_1038,WTC11_Random_Screen_Crop_1039,WTC11_Random_Screen_Crop_1040,WTC11_Random_Screen_Crop_1041,WTC11_Random_Screen_Crop_1042,WTC11_Random_Screen_Crop_1043,WTC11_Random_Screen_Crop_1044,WTC11_Random_Screen_Crop_1045,WTC11_Random_Screen_Crop_1046
chr1:2803075-2803376	chr1	2803075	2803376	chr1:2719640-2719941	chr1	2719640	2719941	RER1|chr1:2803075-2803376	RER1|chr1:2719640-2719941	RER1	ENSG00000157916	WTC11	1.0194214753511095	0.02775065079874731	1.942147535111416	0.0300807492707741	0.04257056462757288	3.00807492707741	0.9604632067803922	1.0783797439218268	-0.05568765587129554	0.11118895746879015	-3.9536793219603075	7.837974392183139	0.472	0.8921587119033927	FALSE	396576	411451.5	chr1	2391775	2391776	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.07	0.11	0.52	0.73	0.97	1	1	NA	NA	chr1:2719640-2719941	enh	WTC11_Random_Screen_Crop_1032,WTC11_Random_Screen_Crop_1033,WTC11_Random_Screen_Crop_1034,WTC11_Random_Screen_Crop_1035,WTC11_Random_Screen_Crop_1036,WTC11_Random_Screen_Crop_1037,WTC11_Random_Screen_Crop_1038,WTC11_Random_Screen_Crop_1039,WTC11_Random_Screen_Crop_1040,WTC11_Random_Screen_Crop_1041,WTC11_Random_Screen_Crop_1042,WTC11_Random_Screen_Crop_1043,WTC11_Random_Screen_Crop_1044,WTC11_Random_Screen_Crop_1045,WTC11_Random_Screen_Crop_1046
chr1:2803665-2803966	chr1	2803665	2803966	chr1:2720230-2720531	chr1	2720230	2720531	PEX10|chr1:2803665-2803966	PEX10|chr1:2720230-2720531	PEX10	ENSG00000157911	WTC11	1.0199688268864733	0.0285250600560426	1.996882688647283	0.0248439543077091	0.035140534427130395	2.4843954307709097	0.9712746764433634	1.068662977329583	-0.04035038742113297	0.09740050753321816	-2.8725323556637004	6.866297732958266	0.424	0.8746080953875118	FALSE	375144	391244.5	chr1	2413796	2413797	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.1	0.19	0.59	0.87	1	1	1	NA	NA	chr1:2720230-2720531	enh	WTC11_Random_Screen_Crop_1047,WTC11_Random_Screen_Crop_1048,WTC11_Random_Screen_Crop_1049,WTC11_Random_Screen_Crop_1050,WTC11_Random_Screen_Crop_1051,WTC11_Random_Screen_Crop_1052,WTC11_Random_Screen_Crop_1053,WTC11_Random_Screen_Crop_1054,WTC11_Random_Screen_Crop_1055,WTC11_Random_Screen_Crop_1056,WTC11_Random_Screen_Crop_1057,WTC11_Random_Screen_Crop_1059,WTC11_Random_Screen_Crop_1066,WTC11_Random_Screen_Crop_1069,WTC11_Random_Screen_Crop_1070
chr1:2803665-2803966	chr1	2803665	2803966	chr1:2720230-2720531	chr1	2720230	2720531	RER1|chr1:2803665-2803966	RER1|chr1:2720230-2720531	RER1	ENSG00000157916	WTC11	1.0099049242378126	0.01421947932656926	0.990492423781619	0.028409051844636782	0.04058362052600869	2.8409051844636783	0.9542231826223245	1.0655866658533006	-0.06532441690440777	0.0937633755575463	-4.577681737767191	6.558666585330429	0.74	0.9612250543370876	FALSE	397166	412041.5	chr1	2391775	2391776	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.04	0.16	0.46	0.86	0.95	1	1	NA	NA	chr1:2720230-2720531	enh	WTC11_Random_Screen_Crop_1047,WTC11_Random_Screen_Crop_1048,WTC11_Random_Screen_Crop_1049,WTC11_Random_Screen_Crop_1050,WTC11_Random_Screen_Crop_1051,WTC11_Random_Screen_Crop_1052,WTC11_Random_Screen_Crop_1053,WTC11_Random_Screen_Crop_1054,WTC11_Random_Screen_Crop_1055,WTC11_Random_Screen_Crop_1056,WTC11_Random_Screen_Crop_1057,WTC11_Random_Screen_Crop_1059,WTC11_Random_Screen_Crop_1066,WTC11_Random_Screen_Crop_1069,WTC11_Random_Screen_Crop_1070
chr1:3070110-3070411	chr1	3070110	3070411	chr1:2986674-2986975	chr1	2986674	2986975	PEX10|chr1:3070110-3070411	PEX10|chr1:2986674-2986975	PEX10	ENSG00000157911	WTC11	0.9896806790889194	-0.01496498081290774	-1.031932091108078	0.024346679377924303	0.035491077418001345	2.43466793779243	0.9419611875081878	1.0374001706696512	-0.08452749255219037	0.054597530926374885	-5.803881249181241	3.740017066965085	0.564	0.9175293244246472	FALSE	641588	657689.5	chr1	2413796	2413797	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.13	0.11	0.18	0.67	0.92	1	0.99	1	NA	NA	chr1:2986674-2986975	enh	WTC11_Random_Screen_Crop_1498,WTC11_Random_Screen_Crop_1499,WTC11_Random_Screen_Crop_1500,WTC11_Random_Screen_Crop_1501,WTC11_Random_Screen_Crop_1502,WTC11_Random_Screen_Crop_1503,WTC11_Random_Screen_Crop_1504,WTC11_Random_Screen_Crop_1505,WTC11_Random_Screen_Crop_1506,WTC11_Random_Screen_Crop_1507,WTC11_Random_Screen_Crop_1508,WTC11_Random_Screen_Crop_1509,WTC11_Random_Screen_Crop_1510,WTC11_Random_Screen_Crop_1511,WTC11_Random_Screen_Crop_1512
chr1:3070110-3070411	chr1	3070110	3070411	chr1:2986674-2986975	chr1	2986674	2986975	RER1|chr1:3070110-3070411	RER1|chr1:2986674-2986975	RER1	ENSG00000157916	WTC11	0.9949866468156011	-0.00725093074079864	-0.5013353184393771	0.026290816735556343	0.03812074367701251	2.629081673555634	0.9434566460139107	1.0465166476172916	-0.08196758834774315	0.06746572686614588	-5.65433539860842	4.651664761729665	0.804	0.9715985294117648	FALSE	663610	678486.5	chr1	2391775	2391776	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.04	0.22	0.58	0.89	0.98	1	1	NA	NA	chr1:2986674-2986975	enh	WTC11_Random_Screen_Crop_1498,WTC11_Random_Screen_Crop_1499,WTC11_Random_Screen_Crop_1500,WTC11_Random_Screen_Crop_1501,WTC11_Random_Screen_Crop_1502,WTC11_Random_Screen_Crop_1503,WTC11_Random_Screen_Crop_1504,WTC11_Random_Screen_Crop_1505,WTC11_Random_Screen_Crop_1506,WTC11_Random_Screen_Crop_1507,WTC11_Random_Screen_Crop_1508,WTC11_Random_Screen_Crop_1509,WTC11_Random_Screen_Crop_1510,WTC11_Random_Screen_Crop_1511,WTC11_Random_Screen_Crop_1512
chr1:3071054-3071355	chr1	3071054	3071355	chr1:2987618-2987919	chr1	2987618	2987919	PEX10|chr1:3071054-3071355	PEX10|chr1:2987618-2987919	PEX10	ENSG00000157911	WTC11	1.0242917153998314	0.034626649347331	2.429171539983166	0.020400144188914483	0.02873320794484635	2.0400144188914484	0.984307432789559	1.0642759980101038	-0.02169043822456785	0.09094373691922986	-1.569256721044073	6.427599801010405	0.272	0.8056944937833038	FALSE	642532	658633.5	chr1	2413796	2413797	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.15	0.14	0.28	0.73	0.95	1	1	1	NA	NA	chr1:2987618-2987919	enh	WTC11_Random_Screen_Crop_1513,WTC11_Random_Screen_Crop_1514,WTC11_Random_Screen_Crop_1515,WTC11_Random_Screen_Crop_1516,WTC11_Random_Screen_Crop_1517,WTC11_Random_Screen_Crop_1518,WTC11_Random_Screen_Crop_1519,WTC11_Random_Screen_Crop_1520,WTC11_Random_Screen_Crop_1521,WTC11_Random_Screen_Crop_1522,WTC11_Random_Screen_Crop_1523,WTC11_Random_Screen_Crop_1524,WTC11_Random_Screen_Crop_1525,WTC11_Random_Screen_Crop_1526,WTC11_Random_Screen_Crop_1527
chr1:3071054-3071355	chr1	3071054	3071355	chr1:2987618-2987919	chr1	2987618	2987919	RER1|chr1:3071054-3071355	RER1|chr1:2987618-2987919	RER1	ENSG00000157916	WTC11	0.9904929814816545	-0.01378134250604727	-0.950701851834079	0.02338259714151434	0.03405774454727118	2.338259714151434	0.9446630910842865	1.0363228718790227	-0.08053452181869879	0.05297183680660424	-5.53369089157089	3.632287187902732	0.66	0.9461055385957262	FALSE	664554	679430.5	chr1	2391775	2391776	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.15	0.13	0.36	0.72	0.94	0.99	1	1	NA	NA	chr1:2987618-2987919	enh	WTC11_Random_Screen_Crop_1513,WTC11_Random_Screen_Crop_1514,WTC11_Random_Screen_Crop_1515,WTC11_Random_Screen_Crop_1516,WTC11_Random_Screen_Crop_1517,WTC11_Random_Screen_Crop_1518,WTC11_Random_Screen_Crop_1519,WTC11_Random_Screen_Crop_1520,WTC11_Random_Screen_Crop_1521,WTC11_Random_Screen_Crop_1522,WTC11_Random_Screen_Crop_1523,WTC11_Random_Screen_Crop_1524,WTC11_Random_Screen_Crop_1525,WTC11_Random_Screen_Crop_1526,WTC11_Random_Screen_Crop_1527
chr1:3221991-3222292	chr1	3221991	3222292	chr1:3138555-3138856	chr1	3138555	3138856	PEX10|chr1:3221991-3222292	PEX10|chr1:3138555-3138856	PEX10	ENSG00000157911	WTC11	1.0031449584883445	0.00453009626057476	0.314495848834406	0.025838152021842215	0.037159708048395704	2.5838152021842213	0.9525021805255338	1.0537877364511552	-0.06830293151428082	0.07736312403543033	-4.749781947446667	5.37877364511548	0.872	0.9872960635130664	FALSE	793469	809570.5	chr1	2413796	2413797	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.06	0.29	0.63	0.91	1	1	1	NA	NA	chr1:3138555-3138856	enh	WTC11_Random_Screen_Crop_1528,WTC11_Random_Screen_Crop_1529,WTC11_Random_Screen_Crop_1530,WTC11_Random_Screen_Crop_1531,WTC11_Random_Screen_Crop_1532,WTC11_Random_Screen_Crop_1533,WTC11_Random_Screen_Crop_1534,WTC11_Random_Screen_Crop_1535,WTC11_Random_Screen_Crop_1536,WTC11_Random_Screen_Crop_1537,WTC11_Random_Screen_Crop_1538,WTC11_Random_Screen_Crop_1539,WTC11_Random_Screen_Crop_1540,WTC11_Random_Screen_Crop_1541,WTC11_Random_Screen_Crop_1542
chr1:3221991-3222292	chr1	3221991	3222292	chr1:3138555-3138856	chr1	3138555	3138856	RER1|chr1:3221991-3222292	RER1|chr1:3138555-3138856	RER1	ENSG00000157916	WTC11	0.9870455895268098	-0.01881137366536454	-1.295441047318457	0.02762755980420302	0.04038125892492461	2.762755980420302	0.9328955723105719	1.0411956067430477	-0.09795864115821679	0.0603358938274877	-6.710442768942249	4.119560674305335	0.624	0.9346493506493506	FALSE	815491	830367.5	chr1	2391775	2391776	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.09	0.15	0.51	0.87	1	1	1	NA	NA	chr1:3138555-3138856	enh	WTC11_Random_Screen_Crop_1528,WTC11_Random_Screen_Crop_1529,WTC11_Random_Screen_Crop_1530,WTC11_Random_Screen_Crop_1531,WTC11_Random_Screen_Crop_1532,WTC11_Random_Screen_Crop_1533,WTC11_Random_Screen_Crop_1534,WTC11_Random_Screen_Crop_1535,WTC11_Random_Screen_Crop_1536,WTC11_Random_Screen_Crop_1537,WTC11_Random_Screen_Crop_1538,WTC11_Random_Screen_Crop_1539,WTC11_Random_Screen_Crop_1540,WTC11_Random_Screen_Crop_1541,WTC11_Random_Screen_Crop_1542
chr1:3391767-3392068	chr1	3391767	3392068	chr1:3308331-3308632	chr1	3308331	3308632	PEX10|chr1:3391767-3392068	PEX10|chr1:3308331-3308632	PEX10	ENSG00000157911	WTC11	1.0011063364602069	0.0015952238601557	0.110633646020663	0.023552773938813415	0.03394191897820995	2.3552773938813414	0.9549428995401326	1.0472697733802812	-0.0649309373371358	0.0681213850574472	-4.505710045986766	4.7269773380280915	0.904	0.9872960635130664	FALSE	963245	979346.5	chr1	2413796	2413797	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.1	0.12	0.59	0.95	0.97	1	1	NA	NA	chr1:3308331-3308632	enh	WTC11_Random_Screen_Crop_1543,WTC11_Random_Screen_Crop_1544,WTC11_Random_Screen_Crop_1545,WTC11_Random_Screen_Crop_1546,WTC11_Random_Screen_Crop_1547,WTC11_Random_Screen_Crop_1548,WTC11_Random_Screen_Crop_1549,WTC11_Random_Screen_Crop_1550,WTC11_Random_Screen_Crop_1551,WTC11_Random_Screen_Crop_1552,WTC11_Random_Screen_Crop_1553,WTC11_Random_Screen_Crop_1554,WTC11_Random_Screen_Crop_1555,WTC11_Random_Screen_Crop_1556,WTC11_Random_Screen_Crop_1557
chr1:3391767-3392068	chr1	3391767	3392068	chr1:3308331-3308632	chr1	3308331	3308632	RER1|chr1:3391767-3392068	RER1|chr1:3308331-3308632	RER1	ENSG00000157916	WTC11	1.0150232373864643	0.0215127560591947	1.502323738646937	0.02746506274101504	0.039037244030187795	2.746506274101504	0.9611917144140748	1.0688547603588539	-0.05500024223997338	0.09802575435836278	-3.88082855859201	6.885476035885884	0.628	0.936373780902699	FALSE	985267	1000143.5	chr1	2391775	2391776	distal	NA	NA	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.05	0.19	0.51	0.81	0.98	1	1	NA	NA	chr1:3308331-3308632	enh	WTC11_Random_Screen_Crop_1543,WTC11_Random_Screen_Crop_1544,WTC11_Random_Screen_Crop_1545,WTC11_Random_Screen_Crop_1546,WTC11_Random_Screen_Crop_1547,WTC11_Random_Screen_Crop_1548,WTC11_Random_Screen_Crop_1549,WTC11_Random_Screen_Crop_1550,WTC11_Random_Screen_Crop_1551,WTC11_Random_Screen_Crop_1552,WTC11_Random_Screen_Crop_1553,WTC11_Random_Screen_Crop_1554,WTC11_Random_Screen_Crop_1555,WTC11_Random_Screen_Crop_1556,WTC11_Random_Screen_Crop_1557
chr1:3453141-3453442	chr1	3453141	3453442	chr1:3369705-3370006	chr1	3369705	3370006	PEX10|chr1:3453141-3453442	PEX10|chr1:3369705-3370006	PEX10	ENSG00000157911	WTC11	1.0062263080360372	0.00895481484831391	0.6226308036036741	0.02432924286404198	0.034882488907534606	2.432924286404198	0.9585409920225149	1.0539116240495594	-0.05941486341045392	0.07732449310708174	-4.145900797748554	5.391162404955902	0.8	0.9712280701754388	FALSE	1024619	1040720.5	chr1	2413796	2413797	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.09	0.21	0.7	0.96	0.99	1	1	NA	NA	chr1:3369705-3370006	enh	WTC11_Random_Screen_Crop_1558,WTC11_Random_Screen_Crop_1559,WTC11_Random_Screen_Crop_1560,WTC11_Random_Screen_Crop_1561,WTC11_Random_Screen_Crop_1562,WTC11_Random_Screen_Crop_1563,WTC11_Random_Screen_Crop_1564,WTC11_Random_Screen_Crop_1565,WTC11_Random_Screen_Crop_1566,WTC11_Random_Screen_Crop_1567,WTC11_Random_Screen_Crop_1568,WTC11_Random_Screen_Crop_1569,WTC11_Random_Screen_Crop_1570,WTC11_Random_Screen_Crop_1571,WTC11_Random_Screen_Crop_1572
