intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids	include_in_fdr	sceptre_adj_p_value_wo_pos_controls	significant_wo_pos_controls	power_at_effect_size_2_wo_pos_controls	power_at_effect_size_3_wo_pos_controls	power_at_effect_size_5_wo_pos_controls	power_at_effect_size_10_wo_pos_controls	power_at_effect_size_15_wo_pos_controls	power_at_effect_size_20_wo_pos_controls	power_at_effect_size_25_wo_pos_controls	power_at_effect_size_50_wo_pos_controls	mean_sim_pert_cells	resized_merged_targeting_chr_hg38	resized_merged_targeting_start_hg38	resized_merged_targeting_end_hg38	resized_merged_element_gene_pair_identifier_hg38
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	APRT|chr16:88662554-88662855	APRT|chr16:88728962-88729263	APRT	ENSG00000198931	K562	1.0147333986277955	0.02110073726323221	1.473339862779865	0.01136423001415722	0.01615706973587047	1.1364230014157222	0.9924595078000474	1.0370072894555438	-0.0105671194190739	0.05276859394553833	-0.7540492199949504	3.700728945554681	0.816	0.97469918699187	FALSE	149233	149229.5	chr16	88811943	88811944	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.06	0.05	0.22	0.58	0.92	1	1	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.9790783863561824	FALSE	0.01	0.04	0.17	0.45	0.87	1	1	1	749	chr16	88662455	88662954	APRT|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	CDT1|chr16:88662554-88662855	CDT1|chr16:88728962-88729263	CDT1	ENSG00000167513	K562	1.002529941467423	0.00364532472159856	0.252994146741936	0.03461356484145882	0.04981079993597769	3.4613564841458824	0.9346873543781636	1.0703725285566823	-0.09398384315291772	0.10127449259611485	-6.531264562183993	7.037252855667865	0.988	0.9966456650511576	FALSE	141085	141072.5	chr16	88803213	88803214	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.02	0.04	0.03	0.28	0.72	0.92	0.99	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.99676153526396	FALSE	0	0	0	0.19	0.59	0.9	0.98	1	749	chr16	88662455	88662954	CDT1|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	CTU2|chr16:88662554-88662855	CTU2|chr16:88728962-88729263	CTU2	ENSG00000174177	K562	1.1109870847519998	0.15184204546457747	11.098708475199116	0.08351750994848411	0.10845337365642656	8.35175099484841	0.947292765252971	1.2746814042510286	-0.06072656690201861	0.36441065783117355	-5.27072347470377	27.468140425102	0.192	0.6973611245758604	FALSE	43779	43757.5	chr16	88706463	88706464	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0	0.02	0.04	0.14	0.28	0.5	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.7388752642706131	FALSE	0.01	0	0.01	0.03	0.06	0.14	0.37	1	749	chr16	88662455	88662954	CTU2|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	CYBA|chr16:88662554-88662855	CYBA|chr16:88728962-88729263	CYBA	ENSG00000051523	K562	1.0422599019659229	0.05971507850202677	4.225990196591045	0.03474558492658682	0.04809480147113253	3.474558492658682	0.9741585555098128	1.110361248422033	-0.034550732381393	0.15398088938544657	-2.5841444490199716	11.036124842202062	0.476	0.8733271302644465	FALSE	11650	11620.5	chr16	88651151	88651152	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.04	0.37	0.74	0.94	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.8897961489088575	FALSE	0	0	0	0.03	0.16	0.49	0.83	1	749	chr16	88662455	88662954	CYBA|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	MVD|chr16:88662554-88662855	MVD|chr16:88728962-88729263	MVD	ENSG00000167508	K562	0.93003366394926	-0.10464515723263462	-6.996633605073654	0.0259317403043373	0.04022606340917242	2.5931740304337305	0.8792074529527589	0.9808598749457612	-0.18348824151461257	-0.02580207295065668	-12.079254704723766	-1.9140125054235424	0.00402413150678402	0.10948619087463834	FALSE	457	444.5	chr16	88663160	88663161	promoter	NA	MVD	MVD	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.04	0.03	0.18	0.37	0.74	1	1	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr16	88662455	88662954	MVD|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	PIEZO1|chr16:88662554-88662855	PIEZO1|chr16:88728962-88729263	PIEZO1	ENSG00000103335	K562	0.9945191902411262	-0.00792888531794087	-0.548080975887255	0.02714041988028613	0.03937113486914176	2.714041988028613	0.9413239672757654	1.047714413206487	-0.08509630966145872	0.06923853902557699	-5.867603272423336	4.771441320648826	0.76	0.9593463611859838	FALSE	122516	122515.5	chr16	88785210	88785211	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.05	0.04	0.21	0.52	0.85	0.96	1	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.9652119309262166	FALSE	0.04	0.01	0.11	0.35	0.76	0.91	1	1	749	chr16	88662455	88662954	PIEZO1|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	RNF166|chr16:88662554-88662855	RNF166|chr16:88728962-88729263	RNF166	ENSG00000158717	K562	0.997987076123548	-0.00290696202341759	-0.201292387645257	0.0886740860243009	0.12818769623704318	8.867408602430089	0.8241858675159183	1.1717882847311778	-0.25415484664802224	0.24834092260118704	-17.581413248408232	17.17882847311772	0.968	0.9951402629082532	FALSE	43704	43716.5	chr16	88706420	88706421	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.02	0.01	0.02	0.2	0.26	0.48	0.99	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.99544921875	FALSE	0.01	0.02	0.01	0.02	0.15	0.17	0.3	0.98	749	chr16	88662455	88662954	RNF166|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	TRAPPC2L|chr16:88662554-88662855	TRAPPC2L|chr16:88728962-88729263	TRAPPC2L	ENSG00000167515	K562	1.0031925285384773	0.0045985085549875	0.319252853847173	0.01662120139072976	0.02390301376641766	1.662120139072976	0.9706149738126468	1.0357700832643075	-0.04225139842719112	0.05144841553716612	-2.93850261873586	3.577008326430206	0.848	0.9793563501849568	FALSE	193516	194380.5	chr16	88856220	88856221	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.04	0.14	0.22	0.64	0.86	1	1	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.983010348670594	FALSE	0.04	0.06	0.17	0.47	0.77	1	1	1	749	chr16	88662455	88662954	TRAPPC2L|chr16:88662455-88662954
chr16:88662554-88662855	chr16	88662554	88662855	chr16:88728962-88729263	chr16	88728962	88729263	ZC3H18|chr16:88662554-88662855	ZC3H18|chr16:88728962-88729263	ZC3H18	ENSG00000158545	K562	0.979531489231943	-0.02983622298810086	-2.0468510768040007	0.02279304171762973	0.03357054736298857	2.279304171762973	0.9348571274653888	1.0242058509984973	-0.09563449581955846	0.03596204984335674	-6.514287253459427	2.420585099851426	0.416	0.8456559956592512	FALSE	92323	92324.5	chr16	88570381	88570382	promoter	NA	MVD	MVD	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.07	0.12	0.22	0.5	0.89	0.99	1	1	NA	NA	chr16:88728962-88729263	enh	K562_Random_Screen_Crop_8022,K562_Random_Screen_Crop_8023,K562_Random_Screen_Crop_8024,K562_Random_Screen_Crop_8025,K562_Random_Screen_Crop_8026,K562_Random_Screen_Crop_8027,K562_Random_Screen_Crop_8028,K562_Random_Screen_Crop_8029,K562_Random_Screen_Crop_8030,K562_Random_Screen_Crop_8031,K562_Random_Screen_Crop_8032,K562_Random_Screen_Crop_8033,K562_Random_Screen_Crop_8034,K562_Random_Screen_Crop_8035,K562_Random_Screen_Crop_8036	TRUE	0.8656461846241782	FALSE	0.04	0.09	0.09	0.39	0.83	0.98	1	1	749	chr16	88662455	88662954	ZC3H18|chr16:88662455-88662954
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	ANKRD11|chr16:88685158-88685459	ANKRD11|chr16:88751566-88751867	ANKRD11	ENSG00000167522	K562	0.972032142174432	-0.04092407468903718	-2.796785782555555	0.02681556119446636	0.03979979208030016	2.6815561194466375	0.919473642233278	1.024590642115586	-0.1189316671664255	0.03708351778835114	-8.052635776670964	2.459064211559854	0.276	0.7673721706864565	FALSE	805253	805252.5	chr16	89490560	89490561	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.08	0.15	0.46	0.87	0.96	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.799346062052506	FALSE	0.01	0.05	0.11	0.35	0.8	0.95	1	1	893	chr16	88685059	88685558	ANKRD11|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	APRT|chr16:88685158-88685459	APRT|chr16:88751566-88751867	APRT	ENSG00000198931	K562	0.976154476506096	-0.0348186224533489	-2.38455234939009	0.00953302391281927	0.01408921093403845	0.9533023912819278	0.9574697496369702	0.9948392033752218	-0.06243347588406428	-0.00720376902263352	-4.2530250363026685	-0.5160796624775115	0.036	0.3915065312046444	FALSE	126629	126625.5	chr16	88811943	88811944	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.1	0.25	0.68	0.94	1	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.4899364485981308	FALSE	0.03	0.05	0.16	0.58	0.9	0.99	1	1	893	chr16	88685059	88685558	APRT|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	CDT1|chr16:88685158-88685459	CDT1|chr16:88751566-88751867	CDT1	ENSG00000167513	K562	1.0334493672350462	0.04746770716846067	3.344936723504155	0.0363311624734767	0.05071829311817161	3.63311624734767	0.9622402887870318	1.1046584456830606	-0.05194014734315568	0.146875561680077	-3.775971121297278	10.465844568305588	0.588	0.916365224625624	FALSE	118481	118468.5	chr16	88803213	88803214	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.03	0.07	0.32	0.7	0.89	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.9282801387684302	FALSE	0.01	0.01	0.02	0.25	0.57	0.87	1	1	893	chr16	88685059	88685558	CDT1|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	CTU2|chr16:88685158-88685459	CTU2|chr16:88751566-88751867	CTU2	ENSG00000174177	K562	0.8940683228360294	-0.16154301152083494	-10.593167716397788	0.06947802475664056	0.11211179191453025	6.947802475664055	0.7578913943130139	1.030245251359045	-0.38128212367331415	0.05819610063164429	-24.21086056869934	3.02452513590376	0.092	0.5701869313482216	FALSE	21175	21153.5	chr16	88706463	88706464	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0.01	0.02	0.07	0.15	0.32	0.56	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.63978223495702	FALSE	0	0	0	0.02	0.07	0.21	0.38	1	893	chr16	88685059	88685558	CTU2|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	CYBA|chr16:88685158-88685459	CYBA|chr16:88751566-88751867	CYBA	ENSG00000051523	K562	1.067516808680356	0.09425878610699444	6.751680868034415	0.03947469276435771	0.05334805319098885	3.9474692764357706	0.990146410862215	1.1448872064984972	-0.01030339814734369	0.19882097036133256	-0.9853589137796952	14.488720649848526	0.052	0.4649594272076372	FALSE	34254	34224.5	chr16	88651151	88651152	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.01	0.09	0.37	0.75	0.95	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.5567823529411764	FALSE	0	0	0	0.04	0.19	0.56	0.87	1	893	chr16	88685059	88685558	CYBA|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	MVD|chr16:88685158-88685459	MVD|chr16:88751566-88751867	MVD	ENSG00000167508	K562	1.0072195244131965	0.0103781543144151	0.721952441320095	0.02390937241804	0.03424668821662263	2.390937241804	0.960357154473838	1.054081894352555	-0.05674535459016527	0.07750166321899547	-3.9642845526157457	5.408189435255935	0.672	0.9408251121076232	FALSE	22147	22159.5	chr16	88663160	88663161	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.04	0.09	0.47	0.86	0.99	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.949327124563446	FALSE	0.03	0.01	0.07	0.4	0.8	0.98	0.99	1	893	chr16	88685059	88685558	MVD|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	PIEZO1|chr16:88685158-88685459	PIEZO1|chr16:88751566-88751867	PIEZO1	ENSG00000103335	K562	1.021970688062028	0.03135381780783093	2.197068806202984	0.02627845668896539	0.037096757852496	2.627845668896539	0.970464912951656	1.0734764631724003	-0.04135582758306122	0.10406346319872307	-2.953508704834232	7.3476463172402	0.376	0.8230698217937481	FALSE	99912	99911.5	chr16	88785210	88785211	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.08	0.07	0.5	0.91	0.98	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.845216424822476	FALSE	0.02	0.05	0.06	0.39	0.77	0.96	1	1	893	chr16	88685059	88685558	PIEZO1|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	RNF166|chr16:88685158-88685459	RNF166|chr16:88751566-88751867	RNF166	ENSG00000158717	K562	0.9829886309312444	-0.02475336417498078	-1.7011369068756	0.08259222527040519	0.12121746891488928	8.259222527040519	0.8211078694012502	1.1448693924612383	-0.26233960324816374	0.2128328748982022	-17.88921305987502	14.486939246123818	0.948	0.9933385540483848	FALSE	21100	21112.5	chr16	88706420	88706421	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0.02	0.01	0.03	0.13	0.29	0.46	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.9944371128079528	FALSE	0	0.01	0.01	0.03	0.05	0.18	0.32	1	893	chr16	88685059	88685558	RNF166|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	TRAPPC2L|chr16:88685158-88685459	TRAPPC2L|chr16:88751566-88751867	TRAPPC2L	ENSG00000167515	K562	0.959907849283446	-0.05903218047329788	-4.009215071656058	0.0141845085654168	0.02131862988728532	1.4184508565416802	0.9321062124952292	0.9877094860716628	-0.1008166950523771	-0.01724766589421865	-6.789378750477751	-1.2290513928343652	0.00177197677222936	0.05916544293663653	TRUE	170912	171776.5	chr16	88856220	88856221	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.09	0.18	0.6	0.95	1	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.14699523760793592	FALSE	0.04	0.08	0.15	0.52	0.93	1	0.99	1	893	chr16	88685059	88685558	TRAPPC2L|chr16:88685059-88685558
chr16:88685158-88685459	chr16	88685158	88685459	chr16:88751566-88751867	chr16	88751566	88751867	ZC3H18|chr16:88685158-88685459	ZC3H18|chr16:88751566-88751867	ZC3H18	ENSG00000158545	K562	1.000490102477203	7.068952020120815e-4	0.04901024772185902	0.02092092408013237	0.03016772814292703	2.092092408013237	0.9594850912801436	1.0414951136742625	-0.0584218519581249	0.05983564236214906	-4.051490871984085	4.149511367427803	0.936	0.992896125772038	FALSE	114927	114928.5	chr16	88570381	88570382	distal	NA	NA	SNAI3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.09	0.24	0.56	0.91	0.99	1	1	NA	NA	chr16:88751566-88751867	enh	K562_Random_Screen_Crop_8037,K562_Random_Screen_Crop_8038,K562_Random_Screen_Crop_8039,K562_Random_Screen_Crop_8040,K562_Random_Screen_Crop_8041,K562_Random_Screen_Crop_8042,K562_Random_Screen_Crop_8043,K562_Random_Screen_Crop_8044,K562_Random_Screen_Crop_8045,K562_Random_Screen_Crop_8046,K562_Random_Screen_Crop_8047,K562_Random_Screen_Crop_8048,K562_Random_Screen_Crop_8049,K562_Random_Screen_Crop_8050,K562_Random_Screen_Crop_8051	TRUE	0.9941081862886896	FALSE	0.09	0.06	0.15	0.44	0.87	0.97	1	1	893	chr16	88685059	88685558	ZC3H18|chr16:88685059-88685558
